"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34912","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34912] Report(S000000[0100])","Entity[34912] Report(S000000[0200])","Entity[34912] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S000000","Line(00100)", ,"1","05/29/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34912","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34912] Report(S100000[0100])","Entity[34912] Report(S100000[0200])","Entity[34912] Report(S100000[0300])","Entity[34912] Report(S100000[0400])","Entity[34912] Report(S100000[0500])","Entity[34912] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00100)", ,"HOPEWEST","2754 COMPASS DRIVE  SUITE 377","GRAND JUNCTION","CO","81506", , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00200)", ,"MESA", , , , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00300)", ,"10/05/1992", , , , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00400)", ,"04/29/1993","04/29/1993", , , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00600)", ,"061527", , , , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00700)", ,"6", , , , , , , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00800)", ,"7","1","1","1", ,"8", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(00900)", ,"125692","4599","40542","1168","9854","140145", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01000)", ,"392", ,"175", ,"6","398", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01100)", ,"3299","319","9","3","277","3895", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01200)", ,"129390","4919","40727","1172","10137","144446", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01300)", ,"1456","66","375","13","157","1679", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01400)", ,"84", ,"11", , ,"84", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01500)", ,"89","75","109","90","65","86", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01600)", ,"1071","55","307","16","114","1240", , , , , , , , , 
"hospc_2013_DATA",34912,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
