"Entity[34000] Report(G000000)", , , , , ,"Entity[34000] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(00100)", ,"45878569"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(00200)", ,"36847142"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(00400)", ,"20716973"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(00500)", ,"676782"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(00700)", ,"121085"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(00800)", ,"1546266"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01100)", ,"105786817"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01200)", ,"7537539"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01300)", ,"655831"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01400)", ,"141767"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01500)", ,"46441625"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01600)", ,"4551149"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01700)", ,"5592386"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(01800)", ,"3490946"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(02100)", ,"41974"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(02200)", ,"37090"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(02300)", ,"10985609"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(02400)", ,"5511979"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(02700)", ,"57522033"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(02800)", ,"249745755"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(03200)", ,"249745755"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(03300)", ,"413054605"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(03400)", ,"1817304"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(03500)", ,"10726332"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(04000)", ,"133843"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(04100)", ,"630916"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(04200)", ,"13308395"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(05000)", ,"13308395"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(05100)", ,"399746210"
"HOSPC","hospc_2013_DATA",34000,"G000000","Line(05800)", ,"399746210"
"Entity[34000] Report(G100000)", , , , , ,"Entity[34000] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34000,"G100000","Line(00100)", ,"343961624"
"HOSPC","hospc_2013_DATA",34000,"G100000","Line(00200)", ,"55784586"
"HOSPC","hospc_2013_DATA",34000,"G100000","Line(00300)", ,"399746210"
"HOSPC","hospc_2013_DATA",34000,"G100000","Line(01100)", ,"399746210"
"Entity[34000] Report(G200001)", , , , , ,"Entity[34000] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34000,"G200001","Line(00100)", ,"635623"
"HOSPC","hospc_2013_DATA",34000,"G200001","Line(00400)", ,"214341774"
"Entity[34000] Report(G200002)", , , , ,"Entity[34000] Report(G200002[0000])","Entity[34000] Report(G200002[0100])","Entity[34000] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34000,"G200002","Line(00100)", , ,"23591394"
"HOSPC","hospc_2013_DATA",34000,"G200002","Line(00200)","RECONCILIATION TO FS","135601417"
"HOSPC","hospc_2013_DATA",34000,"G200002","Line(00800)", , ,"135601417"
"HOSPC","hospc_2013_DATA",34000,"G200002","Line(01500)", , ,"159192811"
