"Entity[34004] Report(D000000)", , , , , ,"Entity[34004] Report(D000000[0100])","Entity[34004] Report(D000000[0200])","Entity[34004] Report(D000000[0300])","Entity[34004] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00100)", , , , ,"3604491"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00200)", , , , ,"23994"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00300)", , , , ,"150"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00400)", ,"22522"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00500)", ,"3383255"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00600)", , ,"714"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(00700)", , ,"107257"
"HOSPC","hospc_2013_DATA",34004,"D000000","Line(01200)", , , ,"758"
