"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35116","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35116] Report(S000000[0100])","Entity[35116] Report(S000000[0200])","Entity[35116] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S000000","Line(00100)", ,"1","05/28/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35116","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35116] Report(S100000[0100])","Entity[35116] Report(S100000[0200])","Entity[35116] Report(S100000[0300])","Entity[35116] Report(S100000[0400])","Entity[35116] Report(S100000[0500])","Entity[35116] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00100)", ,"HOSPICE HOME CARE OF PINE BLUFF","3063 WEST 28TH AVENUE","PINE BLUFF","AR","71603", , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00200)", ,"JEFFERSON", , , , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00300)", ,"04/01/1999", , , , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00400)", ,"04/01/1999","04/01/1999", , , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00600)", ,"041519", , , , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00800)", ,"534", , , , ,"534", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(00900)", ,"19370","720","10286","81","933","21023", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01000)", ,"244", , , ,"13","257", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01100)", ,"1664","188", , ,"98","1950", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01200)", ,"21812","908","10286","81","1044","23764", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01300)", ,"341","29","91","2","30","400", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01400)", ,"164", ,"177", , , , , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01500)", ,"64","31","113","41","35","59", , , , , , , , , 
"hospc_2013_DATA",35116,"S100000","Line(01600)", ,"334","28","91","2","28","390", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
