"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35868","S000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final"
 , , , , , , , , , , , 
"Entity[35868] Report(S000000)", , , , , ,"Entity[35868] Report(S000000[0100])","Entity[35868] Report(S000000[0200])","Entity[35868] Report(S000000[0300])"
"HOSPC","hospc_2013_DATA",35868,"S000000","Line(00100)", ,"1","06/03/2014","N"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35868","S100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1"
 , , , , , , , , , , , 
"Entity[35868] Report(S100000)", , , , , ,"Entity[35868] Report(S100000[0100])","Entity[35868] Report(S100000[0200])","Entity[35868] Report(S100000[0300])","Entity[35868] Report(S100000[0400])","Entity[35868] Report(S100000[0500])","Entity[35868] Report(S100000[0600])"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00100)", ,"GENTIVA HOSPICE","851 SOUTH WILLOW AVE  STE 102","COOKEVILLE","TN","38501-4223"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00200)", ,"PUTNAM"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00300)", ,"07/01/1990"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00400)", ,"06/01/2006","07/01/1990"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00500)", ,"01/01/2013","12/31/2013"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00600)", ,"441520"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00700)", ,"4"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(00900)", ,"9264","1140","581","72","814","11218"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01000)", , , , , ,"1","1"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01100)", ,"33", , , ,"1","34"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01200)", ,"9297","1140","581","72","816","11253"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01300)", ,"168","18","11","1","20","206"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01500)", ,"55","63","53","72","41","55"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01600)", ,"166","13","11","1","18","197"
"HOSPC","hospc_2013_DATA",35868,"S100000","Line(01700)", ,"1"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
