"Entity[33959] Report(D000000)", , , , , ,"Entity[33959] Report(D000000[0100])","Entity[33959] Report(D000000[0200])","Entity[33959] Report(D000000[0300])","Entity[33959] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00100)", , , , ,"187508"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00200)", , , , ,"4674"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00300)", , , , ,"40"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00400)", ,"4292"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00500)", ,"172195"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00600)", , ,"62"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00700)", , ,"2487"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00800)", ,"217"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(00900)", ,"8706"
"HOSPC","hospc_2013_DATA",33959,"D000000","Line(01200)", , , ,"320"
