"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33943","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33943] Report(D000000[0100])","Entity[33943] Report(D000000[0200])","Entity[33943] Report(D000000[0300])","Entity[33943] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00100)", , , , ,"16235924", , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00200)", , , , ,"107216", , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00300)", , , , ,"151", , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00400)", ,"98275", , , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00500)", ,"14881783", , , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00600)", , ,"2842", , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00700)", , ,"430364", , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00800)", ,"18627", , , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(00900)", ,"2820687", , , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(01000)", , ,"345", , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(01100)", , ,"52243", , , , , , , , , , , , , 
"hospc_2013_DATA",33943,"D000000","Line(01200)", , , ,"6099", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
