"Entity[34006] Report(D000000)", , , , , ,"Entity[34006] Report(D000000[0100])","Entity[34006] Report(D000000[0200])","Entity[34006] Report(D000000[0300])","Entity[34006] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00100)", , , , ,"3064824"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00200)", , , , ,"18695"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00300)", , , , ,"164"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00400)", ,"17745"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00500)", ,"2909115"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00600)", , ,"151"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00700)", , ,"24755"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00800)", ,"1056"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(00900)", ,"173121"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(01000)", , ,"273"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(01100)", , ,"44756"
"HOSPC","hospc_2013_DATA",34006,"D000000","Line(01200)", , , ,"799"
