"Entity[34084] Report(D000000)", , , , , ,"Entity[34084] Report(D000000[0100])","Entity[34084] Report(D000000[0200])","Entity[34084] Report(D000000[0300])","Entity[34084] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00100)", , , , ,"1364619"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00200)", , , , ,"14060"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00300)", , , , ,"97"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00400)", ,"13560"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00500)", ,"1316134"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00600)", , ,"413"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00700)", , ,"40086"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00800)", ,"4621"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(00900)", ,"448514"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(01000)", , ,"349"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(01100)", , ,"33874"
"HOSPC","hospc_2013_DATA",34084,"D000000","Line(01200)", , , ,"87"
