"Entity[34067] Report(D000000)", , , , , ,"Entity[34067] Report(D000000[0100])","Entity[34067] Report(D000000[0200])","Entity[34067] Report(D000000[0300])","Entity[34067] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00100)", , , , ,"602576"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00200)", , , , ,"3685"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00300)", , , , ,"164"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00400)", ,"2923"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00500)", ,"477969"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00600)", , ,"235"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00700)", , ,"38427"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00800)", ,"606"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(00900)", ,"99093"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(01000)", , ,"2"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(01100)", , ,"327"
"HOSPC","hospc_2013_DATA",34067,"D000000","Line(01200)", , , ,"527"
