"Entity[34067] Report(G000000)", , , , , ,"Entity[34067] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(00100)", ,"3445"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(00400)", ,"77222"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(00800)", ,"6787"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(01100)", ,"87454"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(02300)", ,"11270"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(02700)", ,"11270"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(03100)", ,"767884"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(03200)", ,"767884"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(03300)", ,"866608"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(03400)", ,"2925"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(03500)", ,"18456"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(04100)", ,"357000"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(04200)", ,"378381"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(04620)", ,"1000000"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(04900)", ,"1000000"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(05000)", ,"1378381"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(05100)", ,"-511773"
"HOSPC","hospc_2013_DATA",34067,"G000000","Line(05800)", ,"-511773"
"Entity[34067] Report(G100000)", , , , ,"Entity[34067] Report(G100000[0000])","Entity[34067] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34067,"G100000","Line(00100)", ,"116650"
"HOSPC","hospc_2013_DATA",34067,"G100000","Line(00200)", ,"-255331"
"HOSPC","hospc_2013_DATA",34067,"G100000","Line(00300)", ,"-138681"
"HOSPC","hospc_2013_DATA",34067,"G100000","Line(01100)", ,"-138681"
"HOSPC","hospc_2013_DATA",34067,"G100000","Line(01300)","PRIOR-YEAR_ADJUSTMENT-DECREASE","373092"
"HOSPC","hospc_2013_DATA",34067,"G100000","Line(01800)", ,"373092"
"Entity[34067] Report(G200001)", , , , , ,"Entity[34067] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34067,"G200001","Line(00100)", ,"80848"
"HOSPC","hospc_2013_DATA",34067,"G200001","Line(00300)", ,"355785"
"HOSPC","hospc_2013_DATA",34067,"G200001","Line(00400)", ,"4783"
"Entity[34067] Report(G200002)", , , , ,"Entity[34067] Report(G200002[0000])","Entity[34067] Report(G200002[0100])","Entity[34067] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34067,"G200002","Line(00100)", , ,"696789"
"HOSPC","hospc_2013_DATA",34067,"G200002","Line(00900)","DEDUCT (SPECIFY) ROUNDING","2"
"HOSPC","hospc_2013_DATA",34067,"G200002","Line(01000)","COMMUNITY SUPPORT","40"
"HOSPC","hospc_2013_DATA",34067,"G200002","Line(01400)", , ,"42"
"HOSPC","hospc_2013_DATA",34067,"G200002","Line(01500)", , ,"696747"
