"Entity[33976] Report(G000000)", , , , , ,"Entity[33976] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(00100)", ,"316154"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(00200)", ,"1045901"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(00400)", ,"2159476"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(00500)", ,"478181"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(00800)", ,"61687"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(01100)", ,"4061399"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(01200)", ,"104683"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(01300)", ,"238127"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(01500)", ,"12946648"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(02300)", ,"2787486"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(02400)", ,"10516859"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(02600)", ,"204703"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(02700)", ,"5764788"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(03300)", ,"9826187"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(03400)", ,"323036"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(03500)", ,"991652"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(03700)", ,"46750"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(04200)", ,"1361438"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(04300)", ,"1280013"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(04900)", ,"1280013"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(05000)", ,"2641451"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(05100)", ,"7184736"
"HOSPC","hospc_2013_DATA",33976,"G000000","Line(05800)", ,"7184736"
"Entity[33976] Report(G100000)", , , , ,"Entity[33976] Report(G100000[0000])","Entity[33976] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(00100)", ,"7937099"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(00200)", ,"-863958"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(00300)", ,"7073141"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(00400)","ROUNDING"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(00500)","INTERCOMPANY TRANSFERS","83325"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(00600)","CHANGE IN UNREALIZED GAINS","28270"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(01000)", ,"111595"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(01100)", ,"7184736"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(01200)","UNREALIZED LOSSES"
"HOSPC","hospc_2013_DATA",33976,"G100000","Line(01300)","ROUNDING"
"Entity[33976] Report(G200001)", , , , , ,"Entity[33976] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33976,"G200001","Line(00300)", ,"1463240"
"HOSPC","hospc_2013_DATA",33976,"G200001","Line(00400)", ,"13206703"
"Entity[33976] Report(G200002)", , , , ,"Entity[33976] Report(G200002[0000])","Entity[33976] Report(G200002[0100])","Entity[33976] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33976,"G200002","Line(00100)", , ,"1023114"
"HOSPC","hospc_2013_DATA",33976,"G200002","Line(00200)","EXPENSES FROM NHS AND HHA","14510787"
"HOSPC","hospc_2013_DATA",33976,"G200002","Line(00800)", , ,"14510787"
"HOSPC","hospc_2013_DATA",33976,"G200002","Line(01500)", , ,"15533901"
