"Entity[33896] Report(D000000)", , , , , ,"Entity[33896] Report(D000000[0100])","Entity[33896] Report(D000000[0200])","Entity[33896] Report(D000000[0300])","Entity[33896] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00100)", , , , ,"2274400"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00200)", , , , ,"7179"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00300)", , , , ,"317"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00400)", ,"6373"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00500)", ,"2019030"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00600)", , ,"305"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00700)", , ,"96627"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00800)", ,"320"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(00900)", ,"101379"
"HOSPC","hospc_2013_DATA",33896,"D000000","Line(01200)", , , ,"501"
