"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35326","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35326] Report(D000000[0100])","Entity[35326] Report(D000000[0200])","Entity[35326] Report(D000000[0300])","Entity[35326] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00100)", , , , ,"1648813", , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00200)", , , , ,"14396", , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00300)", , , , ,"115", , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00400)", ,"13085", , , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00500)", ,"1498625", , , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00600)", , ,"192", , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00700)", , ,"21990", , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00800)", ,"816", , , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(00900)", ,"93456", , , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(01000)", , ,"15", , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(01100)", , ,"1718", , , , , , , , , , , , , 
"hospc_2013_DATA",35326,"D000000","Line(01200)", , , ,"1119", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
