"Entity[34016] Report(D000000)", , , , , ,"Entity[34016] Report(D000000[0100])","Entity[34016] Report(D000000[0200])","Entity[34016] Report(D000000[0300])","Entity[34016] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00100)", , , , ,"239244"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00200)", , , , ,"2217"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00300)", , , , ,"108"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00400)", ,"2119"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00500)", ,"228661"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00600)", , ,"59"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00700)", , ,"6367"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00800)", ,"93"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(00900)", ,"10036"
"HOSPC","hospc_2013_DATA",34016,"D000000","Line(01200)", , , ,"39"
