"Entity[33780] Report(B000000)", , , , ,"Entity[33780] Report(B000000[0000])", , , , , ,"Entity[33780] Report(B000000[0600])","Entity[33780] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33780,"B000000","Line(00600)","82199", , , , , ,"82199"
"HOSPC","hospc_2013_DATA",33780,"B000000","Line(01600)","49840", , , , , ,"17328","67168"
"HOSPC","hospc_2013_DATA",33780,"B000000","Line(02000)","16376", , , , , ,"5694","22070"
"HOSPC","hospc_2013_DATA",33780,"B000000","Line(02400)","10378", , , , , ,"3608","13986"
"HOSPC","hospc_2013_DATA",33780,"B000000","Line(02500)","159829", , , , , ,"55569","215398"
"Entity[33780] Report(B10000*)", , , , , ,"Entity[33780] Report(B10000*[0100])","Entity[33780] Report(B10000*[0200])","Entity[33780] Report(B10000*[0300])","Entity[33780] Report(B10000*[0400])","Entity[33780] Report(B10000*[0500])","Entity[33780] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33780,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33780,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33780,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33780,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33780,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", , ,"COSTS"
"Entity[33780] Report(B100000)", , , , , , , , , , ,"Entity[33780] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33780,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33780,"B100000","Line(00600)", , , , , , ,"236423"
"HOSPC","hospc_2013_DATA",33780,"B100000","Line(01600)", , , , , , ,"49840"
"HOSPC","hospc_2013_DATA",33780,"B100000","Line(02000)", , , , , , ,"16376"
"HOSPC","hospc_2013_DATA",33780,"B100000","Line(02400)", , , , , , ,"10378"
"HOSPC","hospc_2013_DATA",33780,"B100000","Line(02500)", , , , , , ,"159829"
