"Entity[33954] Report(B000000)", , , , ,"Entity[33954] Report(B000000[0000])","Entity[33954] Report(B000000[0100])","Entity[33954] Report(B000000[0200])","Entity[33954] Report(B000000[0300])", , ,"Entity[33954] Report(B000000[0600])","Entity[33954] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(00100)","288860","288860"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(00200)","41778", ,"41778"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(00300)","66925", , ,"66925"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(00600)","4462834","288860","41778","66925", , ,"4860397"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(01500)","64763", , , , , ,"61232","125995"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(01600)","1922738", , , , , ,"1817909","3740647"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(02000)","628535", , , , , ,"594267","1222802"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(02400)","1032904", , , , , ,"976590","2009494"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(03000)","458058", , , , , ,"433085","891143"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(03100)","499658", , , , , ,"472417","972075"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(03500)","489694", , , , , ,"462996","952690"
"HOSPC","hospc_2013_DATA",33954,"B000000","Line(05300)","44317", , , , , ,"41901","86218"
"Entity[33954] Report(B10000*)", , , , , ,"Entity[33954] Report(B10000*[0100])","Entity[33954] Report(B10000*[0200])","Entity[33954] Report(B10000*[0300])", , ,"Entity[33954] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33954,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT", , ,"ADMINIS-"
"HOSPC","hospc_2013_DATA",33954,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &", , ,"TRATIVE &"
"HOSPC","hospc_2013_DATA",33954,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.", , ,"GENERAL"
"HOSPC","hospc_2013_DATA",33954,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE", , ,"ACCUM."
"HOSPC","hospc_2013_DATA",33954,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", , ,"COSTS"
"Entity[33954] Report(B100000)", , , , , ,"Entity[33954] Report(B100000[0100])","Entity[33954] Report(B100000[0200])","Entity[33954] Report(B100000[0300])", , ,"Entity[33954] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(00100)", ,"100"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(00200)", , ,"100"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(00300)", , , ,"100"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(00600)", ,"100","100","100", , ,"5140667"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(01500)", , , , , , ,"64763"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(01600)", , , , , , ,"1922738"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(02000)", , , , , , ,"628535"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(02400)", , , , , , ,"1032904"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(03000)", , , , , , ,"458058"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(03100)", , , , , , ,"499658"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(03500)", , , , , , ,"489694"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(05300)", , , , , , ,"44317"
"HOSPC","hospc_2013_DATA",33954,"B100000","Line(10000)", ,"288860","41778","66925", , ,"4860397"
