"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36401","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36401] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(00100)", ,"13580", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(01100)", ,"13580", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(01700)", ,"900", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(01800)", ,"630", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(01900)", ,"36892", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(02000)", ,"16851", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(02700)", ,"20311", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(03300)", ,"33891", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(03600)", ,"19594", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(04100)", ,"14297", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G000000","Line(04200)", ,"33891", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36401","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36401] Report(G100000[0000])","Entity[36401] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G100000","Line(00200)", ,"-898275", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G100000","Line(00300)", ,"-898275", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G100000","Line(01100)", ,"-898275", , , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G100000","Line(01200)","DEDUCTIONS (DEBIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36401","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , ,"Entity[36401] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G200002","Line(00100)", , ,"898275", , , , , , , , , , , , , 
"hospc_2013_DATA",36401,"G200002","Line(01500)", , ,"898275", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
