"Entity[33858] Report(D000000)", , , , , ,"Entity[33858] Report(D000000[0100])","Entity[33858] Report(D000000[0200])","Entity[33858] Report(D000000[0300])","Entity[33858] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00100)", , , , ,"4629158"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00200)", , , , ,"24962"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00300)", , , , ,"185"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00400)", ,"21927"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00500)", ,"4066362"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00600)", , ,"1411"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00700)", , ,"261670"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00800)", ,"4809"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(00900)", ,"891829"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(01000)", , ,"386"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(01100)", , ,"71584"
"HOSPC","hospc_2013_DATA",33858,"D000000","Line(01200)", , , ,"1624"
