"Entity[33835] Report(G000000)", , , , , ,"Entity[33835] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(00400)", ,"571378"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(00600)", ,"24728"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(00800)", ,"6154"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(01100)", ,"552804"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(01900)", ,"25045"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(02000)", ,"21020"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(02700)", ,"4025"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(03100)", ,"1625"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(03200)", ,"1625"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(03300)", ,"558454"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(03400)", ,"10554"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(03500)", ,"200129"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(04000)", ,"125850"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(04100)", ,"2696"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(04200)", ,"339229"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(05000)", ,"339229"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(05100)", ,"219225"
"HOSPC","hospc_2013_DATA",33835,"G000000","Line(05800)", ,"219225"
"Entity[33835] Report(G100000)", , , , , ,"Entity[33835] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33835,"G100000","Line(00100)", ,"86414"
"HOSPC","hospc_2013_DATA",33835,"G100000","Line(00200)", ,"366746"
"HOSPC","hospc_2013_DATA",33835,"G100000","Line(00300)", ,"453160"
"HOSPC","hospc_2013_DATA",33835,"G100000","Line(01100)", ,"453160"
"HOSPC","hospc_2013_DATA",33835,"G100000","Line(01200)", ,"233935"
"HOSPC","hospc_2013_DATA",33835,"G100000","Line(01800)", ,"233935"
"Entity[33835] Report(G200001)", , , , , ,"Entity[33835] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33835,"G200001","Line(00100)", ,"5797708"
"Entity[33835] Report(G200002)", , , , , , ,"Entity[33835] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33835,"G200002","Line(00100)", , ,"5430962"
"HOSPC","hospc_2013_DATA",33835,"G200002","Line(01500)", , ,"5430962"
