"Entity[33835] Report(D000000)", , , , , ,"Entity[33835] Report(D000000[0100])","Entity[33835] Report(D000000[0200])","Entity[33835] Report(D000000[0300])","Entity[33835] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00100)", , , , ,"4023850"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00200)", , , , ,"41609"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00300)", , , , ,"97"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00400)", ,"38808"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00500)", ,"3753122"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00600)", , ,"1421"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00700)", , ,"137425"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00800)", ,"20216"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(00900)", ,"1955089"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(01000)", , ,"1330"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(01100)", , ,"128624"
"HOSPC","hospc_2013_DATA",33835,"D000000","Line(01200)", , , ,"1380"
