"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34641","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[34641] Report(D000000)", , , , , ,"Entity[34641] Report(D000000[0100])","Entity[34641] Report(D000000[0200])","Entity[34641] Report(D000000[0300])","Entity[34641] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00100)", , , , ,"147537"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00200)", , , , ,"1726"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00300)", , , , ,"85"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00400)", ,"1626"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00500)", ,"138990"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00600)", , ,"39"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00700)", , ,"3334"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00800)", ,"114"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(00900)", ,"9745"
"HOSPC","hospc_2013_DATA",34641,"D000000","Line(01200)", , , ,"61"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
