"Entity[33966] Report(B000000)", , , , ,"Entity[33966] Report(B000000[0000])","Entity[33966] Report(B000000[0100])","Entity[33966] Report(B000000[0200])","Entity[33966] Report(B000000[0300])", ,"Entity[33966] Report(B000000[0500])","Entity[33966] Report(B000000[0600])","Entity[33966] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(00100)","16570","16570"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(00200)","6410","8285","14695"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(00300)","5584", , ,"5584"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(00500)","19905", , , , ,"19905"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(00600)","311658","8285","14695","5584", , ,"340222"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(01600)","175402", , , , , ,"117113","292515"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(02000)","34100", , , , , ,"22768","56868"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(02100)","52192", , , , , ,"34848","87040"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(02200)","600", , , , , ,"401","1001"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(02400)","105408", , , , , ,"70380","175788"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(03000)","60978", , , , , ,"40714","101692"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(03100)","30537", , , , , ,"20389","50926"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(03400)","2005", , , , , ,"1339","3344"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(03500)","28426", , , , , ,"18980","47406"
"HOSPC","hospc_2013_DATA",33966,"B000000","Line(05100)", , , , , ,"19905","13290","33195"
"Entity[33966] Report(B10000*)", , , , , ,"Entity[33966] Report(B10000*[0100])","Entity[33966] Report(B10000*[0200])","Entity[33966] Report(B10000*[0300])","Entity[33966] Report(B10000*[0400])","Entity[33966] Report(B10000*[0500])","Entity[33966] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33966,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33966,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33966,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33966,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE","MILES","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33966,"B10000*","Line(00500)", ,"FOOTAGE","FOOTAGE","FOOTAGE", , ,"COSTS"
"Entity[33966] Report(B100000)", , , , , ,"Entity[33966] Report(B100000[0100])","Entity[33966] Report(B100000[0200])","Entity[33966] Report(B100000[0300])", ,"Entity[33966] Report(B100000[0500])","Entity[33966] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(00100)", ,"2"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(00200)", ,"1","1"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(00300)", , , ,"1"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(00500)", , , , , ,"162"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(00600)", ,"1","1","1", , ,"509553"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(01600)", , , , , , ,"175402"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(02000)", , , , , , ,"34100"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(02100)", , , , , , ,"52192"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(02200)", , , , , , ,"600"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(02400)", , , , , , ,"105408"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(03000)", , , , , , ,"60978"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(03100)", , , , , , ,"30537"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(03400)", , , , , , ,"2005"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(03500)", , , , , , ,"28426"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(05100)", , , , , ,"162","19905"
"HOSPC","hospc_2013_DATA",33966,"B100000","Line(10000)", ,"16570","14695","5584", ,"19905"
