"Entity[33836] Report(D000000)", , , , , ,"Entity[33836] Report(D000000[0100])","Entity[33836] Report(D000000[0200])","Entity[33836] Report(D000000[0300])","Entity[33836] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00100)", , , , ,"1839570"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00200)", , , , ,"14426"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00300)", , , , ,"128"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00400)", ,"12870"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00500)", ,"1641182"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00600)", , ,"140"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00700)", , ,"17853"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00800)", ,"6814"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(00900)", ,"868921"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(01000)", , ,"27"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(01100)", , ,"3443"
"HOSPC","hospc_2013_DATA",33836,"D000000","Line(01200)", , , ,"1416"
