"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34303","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34303] Report(S000000[0100])","Entity[34303] Report(S000000[0200])","Entity[34303] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S000000","Line(00100)", ,"1","05/16/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34303","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34303] Report(S100000[0100])","Entity[34303] Report(S100000[0200])","Entity[34303] Report(S100000[0300])","Entity[34303] Report(S100000[0400])","Entity[34303] Report(S100000[0500])","Entity[34303] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00100)", ,"TAPESTRY HOSPICE OF NORTHWEST GEORGI","1091 REDBUD ROAD","CALHOUN","GA","30701", , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00200)", ,"COBB", , , , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00300)", ,"06/30/2012", , , , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00400)", ,"06/30/2012","06/30/2012", , , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00600)", ,"111726", , , , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00700)", ,"6", , , , , , , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00800)", ,"3", , , , ,"3", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(00900)", ,"13908","134","262", ,"1093","15135", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(01000)", ,"21", , , , ,"21", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(01100)", ,"33", ,"5", ,"10","43", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(01200)", ,"13965","134","267", ,"1103","15202", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(01300)", ,"168","3","2", ,"18","189", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(01500)", ,"83","45","134", ,"61","80", , , , , , , , , 
"hospc_2013_DATA",34303,"S100000","Line(01600)", ,"163", , , , ,"163", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
