"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34090","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34090] Report(D000000[0100])","Entity[34090] Report(D000000[0200])","Entity[34090] Report(D000000[0300])","Entity[34090] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00100)", , , , ,"1239319", , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00200)", , , , ,"10573", , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00300)", , , , ,"117", , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00400)", ,"8669", , , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00500)", ,"1016180", , , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00600)", , ,"1079", , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00700)", , ,"126480", , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00800)", ,"2798", , , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(00900)", ,"327982", , , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(01000)", , ,"645", , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(01100)", , ,"75607", , , , , , , , , , , , , 
"hospc_2013_DATA",34090,"D000000","Line(01200)", , , ,"825", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
