"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36394","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36394] Report(S000000[0100])","Entity[36394] Report(S000000[0200])","Entity[36394] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S000000","Line(00100)", ,"1","06/09/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36394","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36394] Report(S100000[0100])","Entity[36394] Report(S100000[0200])","Entity[36394] Report(S100000[0300])","Entity[36394] Report(S100000[0400])","Entity[36394] Report(S100000[0500])","Entity[36394] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00100)", ,"SOUTHERNCARE WILLIAMSPORT","1544 E THIRD  ST.","WILLIAMSPORT","PA","17701", , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00200)", ,"LYCOMING", , , , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00300)", ,"08/11/2004", , , , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00400)", ,"08/11/2004","08/11/2004", , , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00600)", ,"391658", , , , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00800)", ,"3", ,"3", , ,"3", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(00900)", ,"9566","290","6557","272","115","9971", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01000)", ,"26", ,"26", , ,"26", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01100)", ,"17", , , , ,"17", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01200)", ,"9612","290","6586","272","115","10017", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01300)", ,"170","5","121","4","3","178", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01400)", ,"25", ,"25", , ,"25", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01500)", ,"57","58","54","68","38","56", , , , , , , , , 
"hospc_2013_DATA",36394,"S100000","Line(01600)", ,"151","3","112","2", ,"154", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
