"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35044","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35044] Report(D000000[0100])","Entity[35044] Report(D000000[0200])","Entity[35044] Report(D000000[0300])","Entity[35044] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00100)", , , , ,"8388439", , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00200)", , , , ,"49268", , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00300)", , , , ,"170", , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00400)", ,"42608", , , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00500)", ,"7254438", , , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00600)", , ,"1335", , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00700)", , ,"227297", , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00800)", ,"15153", , , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(00900)", ,"2579950", , , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(01000)", , ,"93", , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(01100)", , ,"15834", , , , , , , , , , , , , 
"hospc_2013_DATA",35044,"D000000","Line(01200)", , , ,"5325", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
