"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34160","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34160] Report(D000000[0100])","Entity[34160] Report(D000000[0200])","Entity[34160] Report(D000000[0300])","Entity[34160] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00100)", , , , ,"499552", , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00200)", , , , ,"2867", , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00300)", , , , ,"174", , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00400)", ,"2515", , , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00500)", ,"438214", , , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00600)", , ,"9", , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00700)", , ,"1568", , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00800)", ,"7", , , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(00900)", ,"1220", , , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(01000)", , ,"4", , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(01100)", , ,"697", , , , , , , , , , , , , 
"hospc_2013_DATA",34160,"D000000","Line(01200)", , , ,"343", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
