"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33939","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33939] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(00100)", ,"137351", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(00400)", ,"485609", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(01100)", ,"622960", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(01900)", ,"97191", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02000)", ,"77104", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02100)", ,"161880", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02200)", ,"90243", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02300)", ,"101645", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02400)", ,"126578", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02700)", ,"66791", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(02800)", ,"11470", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(03200)", ,"11470", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(03300)", ,"701221", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(03400)", ,"51104", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(03500)", ,"107768", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(03600)", ,"6077", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(04100)", ,"21777", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(04200)", ,"186726", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(04400)", ,"305470", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(04601)", ,"5000", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(04900)", ,"310470", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(05000)", ,"497196", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(05100)", ,"204025", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G000000","Line(05800)", ,"204025", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33939","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[33939] Report(G100000[0000])","Entity[33939] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G100000","Line(00100)", ,"384093", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G100000","Line(00300)", ,"384093", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G100000","Line(01100)", ,"384093", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G100000","Line(01200)","DECREASE","180068", , , , , , , , , , , , , , 
"hospc_2013_DATA",33939,"G100000","Line(01800)", ,"180068", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
