"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35314","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35314] Report(S000000[0100])","Entity[35314] Report(S000000[0200])","Entity[35314] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S000000","Line(00100)", ,"1","06/02/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35314","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35314] Report(S100000[0100])","Entity[35314] Report(S100000[0200])","Entity[35314] Report(S100000[0300])","Entity[35314] Report(S100000[0400])","Entity[35314] Report(S100000[0500])","Entity[35314] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00100)", ,"HOSPICE OF HOPE  INC.","909 KENTON STATION DRIVE","MAYSVILLE","KY","41056", , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00200)", ,"MASON", , , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00300)", ,"03/02/1990", , , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00400)", ,"03/02/1990","03/02/1990", , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00600)", ,"181519", , , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00800)", ,"466","39","313","34","55","560", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(00900)", ,"32804","1350","16357","733","1444","35598", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01000)", ,"207", ,"96", ,"2","209", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01100)", ,"805","19","167", ,"87","911", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01200)", ,"34282","1408","16933","767","1588","37278", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01300)", ,"410","21","151","4","40","471", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01400)", ,"8814", , , , , , , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01500)", ,"84","67","112","192","40","79", , , , , , , , , 
"hospc_2013_DATA",35314,"S100000","Line(01600)", ,"309","18","102","2","33","360", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
