"Entity[33929] Report(B000000)", , , , ,"Entity[33929] Report(B000000[0000])", ,"Entity[33929] Report(B000000[0200])","Entity[33929] Report(B000000[0300])", ,"Entity[33929] Report(B000000[0500])","Entity[33929] Report(B000000[0600])","Entity[33929] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(00200)","17287", ,"17287"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(00300)","20784", , ,"20784"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(00500)","4484", , , , ,"4484"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(00600)","237880", ,"17287","20784", ,"4484","280435"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(01000)","19679", , , , , ,"19229","38908"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(01600)","122251", , , , , ,"119455","241706"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(01700)","300", , , , , ,"293","593"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(02000)","32588", , , , , ,"31842","64430"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(02100)","3503", , , , , ,"3423","6926"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(02400)","70318", , , , , ,"68709","139027"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03000)","2551", , , , , ,"2493","5044"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03030)","5310", , , , , ,"5189","10499"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03031)","759", , , , , ,"742","1501"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03100)","14890", , , , , ,"14549","29439"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03200)","556", , , , , ,"543","1099"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03400)","14", , , , , ,"14","28"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03500)","6458", , , , , ,"6310","12768"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03600)","78", , , , , ,"76","154"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(03900)","3262", , , , , ,"3187","6449"
"HOSPC","hospc_2013_DATA",33929,"B000000","Line(05000)","4484", , , , , ,"4381","8865"
"Entity[33929] Report(B10000*)", , , , , ,"Entity[33929] Report(B10000*[0100])","Entity[33929] Report(B10000*[0200])","Entity[33929] Report(B10000*[0300])","Entity[33929] Report(B10000*[0400])","Entity[33929] Report(B10000*[0500])","Entity[33929] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33929,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33929,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33929,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33929,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE","NO","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33929,"B10000*","Line(00500)", ,"FEET","FEET","FEET","STATISTICS","SERVICE","COSTS"
"Entity[33929] Report(B100000)", , , , , ,"Entity[33929] Report(B100000[0100])","Entity[33929] Report(B100000[0200])","Entity[33929] Report(B100000[0300])", ,"Entity[33929] Report(B100000[0500])","Entity[33929] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(00100)", ,"100"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(00200)", , ,"100"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(00300)", , , ,"100"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(00500)", , , , , ,"100"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(00600)", ,"100","100","100", ,"100","287001"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(01000)", , , , , , ,"19679"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(01600)", , , , , , ,"122251"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(01700)", , , , , , ,"300"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(02000)", , , , , , ,"32588"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(02100)", , , , , , ,"3503"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(02400)", , , , , , ,"70318"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03000)", , , , , , ,"2551"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03030)", , , , , , ,"5310"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03031)", , , , , , ,"759"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03100)", , , , , , ,"14890"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03200)", , , , , , ,"556"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03400)", , , , , , ,"14"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03500)", , , , , , ,"6458"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03600)", , , , , , ,"78"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(03900)", , , , , , ,"3262"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(05000)", , , , , , ,"4484"
"HOSPC","hospc_2013_DATA",33929,"B100000","Line(10000)", , ,"17287","20784", ,"4484","280435"
