"Entity[33850] Report(B000000)", , , , ,"Entity[33850] Report(B000000[0000])","Entity[33850] Report(B000000[0100])","Entity[33850] Report(B000000[0200])","Entity[33850] Report(B000000[0300])", ,"Entity[33850] Report(B000000[0500])","Entity[33850] Report(B000000[0600])","Entity[33850] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(00100)","838774","838774"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(00200)","72568", ,"72568"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(00300)","597685","83973","7265","688923"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(00500)","233705", , , , ,"233705"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(00600)","6684320","164736","14252","150358", ,"54167","7067833"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01000)","5534139","427514","36988","390201", ,"49341","1942380","8380563"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01100)","54976", , , , ,"425","16714","72115"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01500)","587047", , , , ,"4534","178478","770059"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01600)","7039539","99729","8628","91025", ,"55906","2200837","9495664"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01700)","18049", , , , ,"139","5487","23675"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01800)","4627", , , , ,"36","1407","6070"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(01900)","4550", , , , ,"35","1383","5968"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(02000)","1006547","13273","1148","12114", ,"7978","314085","1355145"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(02100)","515011","1953","169","1782", ,"4008","157764","680687"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(02200)","33899", , , , ,"262","10306","44467"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(02400)","1918201","2813","243","2568", ,"14858","584895","2523578"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03000)","1118668", , , , ,"8639","340105","1467412"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03100)","1142220", , , , ,"8821","347266","1498307"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03200)","53527", , , , ,"413","16274","70214"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03400)","18044", , , , ,"139","5486","23669"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03500)","195355", , , , ,"1509","59393","256257"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03600)","24217", , , , ,"187","7363","31767"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(03700)","5061", , , , ,"39","1539","6639"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(05000)","436704","2648","229","2417", ,"3414","134379","579791"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(05100)","69870","25056","2168","22869", ,"926","36472","157361"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(05200)","1253746","17079","1478","15589", ,"9946","391554","1689392"
"HOSPC","hospc_2013_DATA",33850,"B000000","Line(05300)","1033677", , , , ,"7983","314266","1355926"
"Entity[33850] Report(B10000*)", , , , , ,"Entity[33850] Report(B10000*[0100])","Entity[33850] Report(B10000*[0200])","Entity[33850] Report(B10000*[0300])", ,"Entity[33850] Report(B10000*[0500])","Entity[33850] Report(B10000*[0600])"
