"Entity[34047] Report(D000000)", , , , , ,"Entity[34047] Report(D000000[0100])","Entity[34047] Report(D000000[0200])","Entity[34047] Report(D000000[0300])","Entity[34047] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00100)", , , , ,"11138561"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00200)", , , , ,"67195"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00300)", , , , ,"166"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00400)", ,"59818"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00500)", ,"9915432"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00600)", , ,"1360"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00700)", , ,"225434"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00800)", ,"14589"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(00900)", ,"2418273"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(01000)", , ,"207"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(01100)", , ,"34312"
"HOSPC","hospc_2013_DATA",34047,"D000000","Line(01200)", , , ,"6017"
