"Entity[34047] Report(G000000)", , , , , ,"Entity[34047] Report(G000000[0100])","Entity[34047] Report(G000000[0200])","Entity[34047] Report(G000000[0300])"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(00100)", ,"4016352"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(00200)", ,"2753612"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(00400)", ,"1989852"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(00900)", ,"90105"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(01000)", ,"491349"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(01100)", ,"9341270"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(01200)", ,"1070420"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(02300)", ,"11681148"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(02400)", ,"1655109"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(02700)", ,"11096459"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(02800)", ,"3903525","838319","100000"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(03200)", ,"3903525","838319","100000"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(03300)", ,"24341254","838319","100000"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(03400)", ,"994908"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(03500)", ,"484990"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(03700)", ,"130582"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(03800)", ,"98290"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(04000)", ,"2257233"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(04200)", ,"3966003"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(04400)", ,"2893794"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(04900)", ,"2893794"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(05000)", ,"6859797"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(05100)", ,"17481457"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(05200)", , ,"838319"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(05300)", , , ,"100000"
"HOSPC","hospc_2013_DATA",34047,"G000000","Line(05800)", ,"17481457","838319","100000"
"Entity[34047] Report(G100000)", , , , ,"Entity[34047] Report(G100000[0000])","Entity[34047] Report(G100000[0100])","Entity[34047] Report(G100000[0200])","Entity[34047] Report(G100000[0300])"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(00100)", ,"15685315","705082","100000"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(00200)", ,"905082"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(00300)", ,"16590397","705082","100000"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(00400)","CHANGE IN UNREALIZED GAIN","81774"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(00500)","CONTRIBUTIONS", ,"1066514"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(00600)","NET ASSETS RELEASED","809286"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(01000)", ,"891060","1066514"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(01100)", ,"17481457","1771596","100000"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(01200)","NET ASSETS RELEASED FOR OPERATIONS", ,"123991"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(01300)","NET ASSETS RELEASED FOR CAPITAL ACQ", ,"809286"
"HOSPC","hospc_2013_DATA",34047,"G100000","Line(01800)", , ,"933277"
"Entity[34047] Report(G200001)", , , , , ,"Entity[34047] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34047,"G200001","Line(00300)", ,"14969236"
"Entity[34047] Report(G200002)", , , , ,"Entity[34047] Report(G200002[0000])","Entity[34047] Report(G200002[0100])","Entity[34047] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(00100)", , ,"14487236"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(00300)","EXPENSES FOR PROVIDER #20-1521","824556"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(00800)", , ,"824556"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(00900)","OTHER OPERATING REVENUE","161550"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(01000)","CONTRIBUTIONS  NET","509263"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(01100)","INVESTMENT INCOME","130287"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(01200)","REALIZED ABD UNREALIZED GAINS","446538"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(01400)", , ,"1247638"
"HOSPC","hospc_2013_DATA",34047,"G200002","Line(01500)", , ,"14064154"
