"Entity[34091] Report(G000000)", , , , , ,"Entity[34091] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(00100)", ,"76280"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(00400)", ,"742177"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(00600)", ,"55000"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(00800)", ,"839"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(01100)", ,"764296"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(01900)", ,"62817"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(02000)", ,"39999"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(02700)", ,"22818"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(03100)", ,"816982"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(03200)", ,"816982"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(03300)", ,"1604096"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(03400)", ,"53512"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(03500)", ,"30680"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(03600)", ,"4990"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(04100)", ,"3932"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(04200)", ,"93114"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(04601)", ,"729841"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(04900)", ,"729841"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(05000)", ,"822955"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(05100)", ,"781141"
"HOSPC","hospc_2013_DATA",34091,"G000000","Line(05800)", ,"781141"
"Entity[34091] Report(G100000)", , , , ,"Entity[34091] Report(G100000[0000])","Entity[34091] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(00100)", ,"581598"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(00200)", ,"116529"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(00300)", ,"698127"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(00400)","OTHER PROVIDERS","83014"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(01000)", ,"83014"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(01100)", ,"781141"
"HOSPC","hospc_2013_DATA",34091,"G100000","Line(01200)","ADJUSTMENT"
"Entity[34091] Report(G200001)", , , , , ,"Entity[34091] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34091,"G200001","Line(00300)", ,"947530"
"Entity[34091] Report(G200002)", , , , ,"Entity[34091] Report(G200002[0000])","Entity[34091] Report(G200002[0100])","Entity[34091] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34091,"G200002","Line(00100)", , ,"831226"
"HOSPC","hospc_2013_DATA",34091,"G200002","Line(01000)","CONTRIBUTION","225"
"HOSPC","hospc_2013_DATA",34091,"G200002","Line(01400)", , ,"225"
"HOSPC","hospc_2013_DATA",34091,"G200002","Line(01500)", , ,"831001"
