"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36547","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36547] Report(S000000[0100])","Entity[36547] Report(S000000[0200])","Entity[36547] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S000000","Line(00100)", ,"1","11/07/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36547","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36547] Report(S100000[0100])","Entity[36547] Report(S100000[0200])","Entity[36547] Report(S100000[0300])","Entity[36547] Report(S100000[0400])","Entity[36547] Report(S100000[0500])","Entity[36547] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00100)", ,"ARK DEPT HLTH HOSPICE 10","5800 W. 10TH ST # 300","LITTLE ROCK","AR","72204", , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00200)", ,"INDEPENDENCE", , , , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00300)", ,"09/30/1993", , , , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00400)", ,"09/30/1993","09/30/1993", , , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00500)", ,"07/01/2013","06/30/2014", , , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00600)", ,"041539", , , , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00700)", ,"10", , , , , , , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(00900)", ,"12144", , , ,"2041","14185", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01000)", ,"32", , , ,"10","42", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01100)", ,"56", , , ,"2","58", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01200)", ,"12232", , , ,"2053","14285", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01300)", ,"186", , , ,"35","221", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01500)", ,"66", , , ,"59","65", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01600)", ,"186", , , ,"35","221", , , , , , , , , 
"hospc_2013_DATA",36547,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
