"Entity[33660] Report(B000000)", , , , ,"Entity[33660] Report(B000000[0000])", , , , , ,"Entity[33660] Report(B000000[0600])","Entity[33660] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33660,"B000000","Line(00600)","134984", , , , , ,"134984"
"HOSPC","hospc_2013_DATA",33660,"B000000","Line(01600)","46337", , , , , ,"28084","74421"
"HOSPC","hospc_2013_DATA",33660,"B000000","Line(01700)","3311", , , , , ,"2007","5318"
"HOSPC","hospc_2013_DATA",33660,"B000000","Line(02000)","15421", , , , , ,"9347","24768"
"HOSPC","hospc_2013_DATA",33660,"B000000","Line(02400)","9948", , , , , ,"6029","15977"
"HOSPC","hospc_2013_DATA",33660,"B000000","Line(02500)","147695", , , , , ,"89517","237212"
"Entity[33660] Report(B10000*)", , , , , ,"Entity[33660] Report(B10000*[0100])","Entity[33660] Report(B10000*[0200])","Entity[33660] Report(B10000*[0300])","Entity[33660] Report(B10000*[0400])","Entity[33660] Report(B10000*[0500])","Entity[33660] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33660,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33660,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33660,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33660,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS","ACCUM."
"HOSPC","hospc_2013_DATA",33660,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[33660] Report(B100000)", , , , , , , , , , ,"Entity[33660] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(00600)", , , , , , ,"222712"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(01600)", , , , , , ,"46337"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(01700)", , , , , , ,"3311"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(02000)", , , , , , ,"15421"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(02400)", , , , , , ,"9948"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(02500)", , , , , , ,"147695"
"HOSPC","hospc_2013_DATA",33660,"B100000","Line(10000)", , , , , , ,"134984"
