"Entity[34113] Report(D000000)", , , , , ,"Entity[34113] Report(D000000[0100])","Entity[34113] Report(D000000[0200])","Entity[34113] Report(D000000[0300])","Entity[34113] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00100)", , , , ,"2909213"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00200)", , , , ,"24207"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00300)", , , , ,"120"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00400)", ,"21346"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00500)", ,"2565362"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00600)", , ,"2105"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00700)", , ,"252979"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00800)", ,"7385"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(00900)", ,"887529"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(01000)", , ,"831"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(01100)", , ,"99870"
"HOSPC","hospc_2013_DATA",34113,"D000000","Line(01200)", , , ,"756"
