"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35408","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35408] Report(D000000[0100])","Entity[35408] Report(D000000[0200])","Entity[35408] Report(D000000[0300])","Entity[35408] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00100)", , , , ,"1287075", , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00200)", , , , ,"9752", , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00300)", , , , ,"132", , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00400)", ,"9664", , , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00500)", ,"1275455", , , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00600)", , ,"46", , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00700)", , ,"6071", , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00800)", ,"1567", , , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(00900)", ,"206813", , , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(01000)", , ,"46", , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(01100)", , ,"6071", , , , , , , , , , , , , 
"hospc_2013_DATA",35408,"D000000","Line(01200)", , , ,"42", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
