"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34475","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34475] Report(S000000[0100])","Entity[34475] Report(S000000[0200])","Entity[34475] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S000000","Line(00100)", ,"1","05/23/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34475","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34475] Report(S100000[0100])","Entity[34475] Report(S100000[0200])","Entity[34475] Report(S100000[0300])","Entity[34475] Report(S100000[0400])","Entity[34475] Report(S100000[0500])","Entity[34475] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00100)", ,"CCH OF KANSAS CITY  LLC","10200 WEST 75TH ST  STE 100  BLDG B","SHAWNEE MISSION","KS","66204", , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00200)", ,"JOHNSON", , , , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00300)", ,"07/10/2008", , , , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00400)", ,"04/06/2010","06/21/2010", , , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00600)", ,"171574", , , , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(00900)", ,"7830","56","3574", ,"804","8690", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(01000)", ,"33", ,"20", , ,"33", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(01100)", ,"39", ,"20", , ,"39", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(01200)", ,"7902","56","3614", ,"804","8762", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(01300)", ,"101","1","37", ,"22","124", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(01500)", ,"78","56","98", ,"37","71", , , , , , , , , 
"hospc_2013_DATA",34475,"S100000","Line(01600)", ,"81","1","24", ,"19","101", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
