"Entity[33933] Report(D000000)", , , , , ,"Entity[33933] Report(D000000[0100])","Entity[33933] Report(D000000[0200])","Entity[33933] Report(D000000[0300])","Entity[33933] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00100)", , , , ,"8655918"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00200)", , , , ,"38300"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00300)", , , , ,"226"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00400)", ,"33678"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00500)", ,"7611228"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00600)", , ,"2681"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00700)", , ,"605906"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00800)", ,"5200"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(00900)", ,"1175200"
"HOSPC","hospc_2013_DATA",33933,"D000000","Line(01200)", , , ,"1941"
