"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36242","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36242] Report(S000000[0100])","Entity[36242] Report(S000000[0200])","Entity[36242] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S000000","Line(00100)", ,"1","05/30/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36242","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36242] Report(S100000[0100])","Entity[36242] Report(S100000[0200])","Entity[36242] Report(S100000[0300])","Entity[36242] Report(S100000[0400])","Entity[36242] Report(S100000[0500])","Entity[36242] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00100)", ,"HOSPICE & COMMUNITY CARE","685 GOOD DRIVE  PO BOX 4125","LANCASTER","PA","17604-4125", , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00200)", ,"LANCASTER", , , , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00300)", ,"07/16/1979", , , , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00400)", ,"11/01/1985","01/01/1989", , , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00600)", ,"391515", , , , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00800)", ,"220","6","81", ,"23","249", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(00900)", ,"118715","3384","41637","48","21781","143880", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01000)", ,"483","22", , ,"7","512", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01100)", ,"5903","321", , ,"1294","7518", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01200)", ,"125321","3733","41718","48","23105","152159", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01300)", ,"2530","93","765","2","775","3398", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01400)", ,"3476", ,"1280", , ,"3476", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01500)", ,"50","40","55","24","30","45", , , , , , , , , 
"hospc_2013_DATA",36242,"S100000","Line(01600)", ,"2144","79","739","2","434","2657", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
