"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36605","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36605] Report(S000000[0100])","Entity[36605] Report(S000000[0200])","Entity[36605] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S000000","Line(00100)", ,"1","11/24/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36605","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36605] Report(S100000[0100])","Entity[36605] Report(S100000[0200])","Entity[36605] Report(S100000[0300])","Entity[36605] Report(S100000[0400])","Entity[36605] Report(S100000[0500])","Entity[36605] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00100)", ,"HOMELAND HOSPICE","2300 VARTAN WAY","HARRISBURG","PA","17110", , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00200)", ,"DAUPHIN", , , , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00300)", ,"02/13/2009", , , , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00400)", ,"09/09/2009", , , , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00500)", ,"07/01/2013","06/30/2014", , , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00600)", ,"391714", , , , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00800)", ,"2", ,"1", ,"1","3", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(00900)", ,"25882","110","9202", ,"1889","27881", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01000)", ,"78", ,"78", ,"5","83", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01100)", ,"157", ,"157", ,"18","175", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01200)", ,"26119","110","9438", ,"1913","28142", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01300)", ,"340","3","189", ,"40","383", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01400)", ,"51", , , , ,"51", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01500)", ,"77","37","50", ,"48","73", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01600)", ,"287","3","164", ,"36","326", , , , , , , , , 
"hospc_2013_DATA",36605,"S100000","Line(01700)", ,"2", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
