"Entity[33843] Report(G000000)", , , , , ,"Entity[33843] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(00100)", ,"831380"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(00400)", ,"273422"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(00700)", ,"5129"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(00800)", ,"116388"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(01000)", ,"119632"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(01100)", ,"1345951"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(01700)", ,"76035"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(01800)", ,"57769"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(02300)", ,"44246"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(02400)", ,"48251"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(02700)", ,"14261"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(03300)", ,"1360212"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(03400)", ,"7780"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(03500)", ,"26823"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(03600)", ,"4899"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(04000)", ,"302101"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(04100)", ,"1092"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(04200)", ,"342695"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(05000)", ,"342695"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(05100)", ,"1017517"
"HOSPC","hospc_2013_DATA",33843,"G000000","Line(05800)", ,"1017517"
"Entity[33843] Report(G100000)", , , , , ,"Entity[33843] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33843,"G100000","Line(00100)", ,"814977"
"HOSPC","hospc_2013_DATA",33843,"G100000","Line(00200)", ,"202540"
"HOSPC","hospc_2013_DATA",33843,"G100000","Line(00300)", ,"1017517"
"HOSPC","hospc_2013_DATA",33843,"G100000","Line(01100)", ,"1017517"
"Entity[33843] Report(G200001)", , , , , ,"Entity[33843] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33843,"G200001","Line(00300)", ,"1529244"
"Entity[33843] Report(G200002)", , , , , , ,"Entity[33843] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33843,"G200002","Line(00100)", , ,"1326704"
"HOSPC","hospc_2013_DATA",33843,"G200002","Line(01500)", , ,"1326704"
