"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","B000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","NET","CAPITAL","RELATED","","","VOLUNTEER","","","","","","","", , 
"-------------","-------------", ,"","","EXPENSES","RELATED","COST","PLANT","","SERVICE","","A & G","","A & G","","A & G","", , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","FOR COST","COST BLDG","MOVABLE","OPERATION","TRANS-","COORDI-","SUBTOTAL","SHARED","SUBTOTAL","REIMB.","SUBTOTAL","NON-REIMB.","", , 
"-------------","-------------", ,"","","ALLOC.","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","(col. 0 - 5)","COSTS","(col. 0 - 6.01","COSTS","(col. 0 - 6.02)","COSTS","TOTAL", , 
"-------------","-------------", ,"","","0","1","2","3","4","5","5A","6.01","6A.01","6.02","6A.02","6.03","7", , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," ","","","","","",""," ","","","", , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[34376] Report(B000000[0000])","Entity[34376] Report(B000000[0100])","Entity[34376] Report(B000000[0200])","Entity[34376] Report(B000000[0300])","Entity[34376] Report(B000000[0400])","Entity[34376] Report(B000000[0500])","Entity[34376] Report(B000000[0600])","Entity[34376] Report(B000000[0700])", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(00100)","862812","862812", , , , , , , , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(00200)","133086", ,"133086", , , , , , , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(00300)","217754","4729","729","223212", , , , , , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(00400)","19743", , , ,"19743", , , , , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(00500)","158258","4729","729","1230","19743","184689", , , , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(00600)","5253509","342714","52862","89149", ,"184689","5922923", , , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(01000)","2182138","156909","24203","40817", , ,"936233","3340300", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(01500)","678358","9458","1459","2460", , ,"269387","961122", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(01600)","5101744","226048","34867","58802", , ,"2111313","7532774", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(02000)","803594","18916","2918","4921", , ,"323369","1153718", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(02100)","333020","9458","1459","2460", , ,"134900","481297", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(02200)","2054", , , , , ,"800","2854", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(02400)","808198", , , , , ,"314742","1122940", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03000)","720898", , , , , ,"280744","1001642", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03100)","516541", , , , , ,"201160","717701", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03200)","22869", , , , , ,"8906","31775", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03400)","2139", , , , , ,"833","2972", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03500)","446720", , , , , ,"173969","620689", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03600)","4790", , , , , ,"1865","6655", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(03900)","7212", , , , , ,"2809","10021", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(05000)","443883","18916","2918","4921", , ,"183284","653922", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(05200)","1913989","42561","6565","11071", , ,"768821","2743007", , , , , , , , 
"hospc_2013_DATA",34376,"B000000","Line(05300)","498563","28374","4377","7381", , ,"209788","748483", , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","B10000* ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","NET","CAPITAL","RELATED","","","VOLUNTEER","","","","","","","", , 
"-------------","-------------", ,"","","EXPENSES","RELATED","COST","PLANT","","SERVICE","","A & G","","A & G","","A & G","", , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","FOR COST","COST BLDG","MOVABLE","OPERATION","TRANS-","COORDI-","SUBTOTAL","SHARED","SUBTOTAL","REIMB.","SUBTOTAL","NON-REIMB.","", , 
"-------------","-------------", ,"","","ALLOC.","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","(col. 0 - 5)","COSTS","(col. 0 - 6.01","COSTS","(col. 0 - 6.02)","COSTS","TOTAL", , 
"-------------","-------------", ,"","","0","1","2","3","4","5","5A","6.01","6A.01","6.02","6A.02","6.03","7", , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," ","","","","","",""," ","","","", , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34376] Report(B10000*[0100])","Entity[34376] Report(B10000*[0200])","Entity[34376] Report(B10000*[0300])","Entity[34376] Report(B10000*[0400])","Entity[34376] Report(B10000*[0500])","Entity[34376] Report(B10000*[0600])", , , , , , , , , 
"hospc_2013_DATA",34376,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-", , , , , , , , , 
"hospc_2013_DATA",34376,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &", , , , , , , , , 
"hospc_2013_DATA",34376,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL", , , , , , , , , 
"hospc_2013_DATA",34376,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM.", , , , , , , , , 
"hospc_2013_DATA",34376,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","B100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","CAPITAL","RELATED","","","VOLUNTEER","","","","","", , , , , 
"-------------","-------------", ,"","","RELATED","COST","PLANT","","SERVICE","","ADMINIS-","A & G","A & G","A & G", , , , , 
"-------------","-------------", ,"","","COST BLDG ","MOVABLE","OPERATION","TRANS-","COORDI-","","TRATIVE  &","SHARED","REIMB.","NON-REIMB.", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","RECONCI-","GENERAL","COSTS","COSTS","COSTS", , , , , 
"-------------","-------------", ,"","","(SQ. FT.)","$ VALUE)","(SQ. FT.)","(MILEAGE)","(HOURS)","LIATION","(ACC. COST)","(ACC. COST)","(ACC. COST)","(ACC. COST)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6A","6","6.01","6.02","6.03", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS"," "," ","","","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34376] Report(B100000[0100])","Entity[34376] Report(B100000[0200])","Entity[34376] Report(B100000[0300])","Entity[34376] Report(B100000[0400])","Entity[34376] Report(B100000[0500])","Entity[34376] Report(B100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00000)", , , , , , ,"X", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00100)", ,"18245", , , , , , , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00200)", , ,"18245", , , , , , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00300)", ,"100","100","18145", , , , , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00400)", , , , ,"65250", , , , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00500)", ,"100","100","100","65250","2080", , , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(00600)", ,"7247","7247","7247", ,"2080","15208949", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(01000)", ,"3318","3318","3318", , ,"2404067", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(01500)", ,"200","200","200", , ,"691735", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(01600)", ,"4780","4780","4780", , ,"5421461", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(02000)", ,"400","400","400", , ,"830349", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(02100)", ,"200","200","200", , ,"346397", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(02200)", , , , , , ,"2054", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(02400)", , , , , , ,"808198", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(03000)", , , , , , ,"720898", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(03100)", , , , , , ,"516541", , , , , , , , , 
"hospc_2013_DATA",34376,"B100000","Line(03200)", , , , , , ,"22869", , , , , , , , , 
