"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35157","G000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , 
"-------------","-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , 
"-------------","-------------","-------------", ,"","","1","2","3","4", , 
"-------------","-------------","-------------", ,"","CURRENT  ASSETS","","","","", , 
 , , , , , , , , , , , 
"Entity[35157] Report(G000000)", , , , , ,"Entity[35157] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(00100)", ,"50000"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(01100)", ,"50000"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(02900)", ,"7000"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(03200)", ,"7000"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(03300)", ,"57000"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(03500)", ,"1506143"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(03600)", ,"425010"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(04200)", ,"1931153"
"HOSPC","hospc_2013_DATA",35157,"G000000","Line(05000)", ,"1931153"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35157","G200002 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , 
 , , , , , , , , , , , 
"Entity[35157] Report(G200002)", , , , , , ,"Entity[35157] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",35157,"G200002","Line(01500)", , ,"3896413"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
