"Entity[34018] Report(B000000)", , , , ,"Entity[34018] Report(B000000[0000])","Entity[34018] Report(B000000[0100])","Entity[34018] Report(B000000[0200])","Entity[34018] Report(B000000[0300])", ,"Entity[34018] Report(B000000[0500])","Entity[34018] Report(B000000[0600])","Entity[34018] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(00100)","38092","38092"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(00200)","1935", ,"1935"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(00300)","74547", , ,"74547"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(00500)","23809","924","47","1808", ,"26588"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(00600)","337159","5068","257","9918", ,"15953","368355"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(01000)","393538","28316","1438","55415", , ,"153378","632085"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(01500)","271", , , , , ,"87","358"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(01600)","240765","1921","98","3759", , ,"78992","325535"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(02000)","40615","199","10","389", , ,"13205","54418"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(02100)","19555","143","7","280", , ,"6403","26388"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(02400)","90079","252","13","494", , ,"29104","119942"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03000)","61153", , , , , ,"19593","80746"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03100)","51957", , , , , ,"16647","68604"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03200)","7469", , , , , ,"2393","9862"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03300)","200", , , , , ,"64","264"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03400)","672", , , , , ,"215","887"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03500)","23688","268","14","525", , ,"7848","32343"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(03600)","504", , , , , ,"161","665"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(05000)","20457","143","7","280", ,"2659","7544","31090"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(05200)","1297","858","44","1679", ,"7976","3798","15652"
"HOSPC","hospc_2013_DATA",34018,"B000000","Line(05300)","90272", , , , , ,"28923","119195"
"Entity[34018] Report(B10000*)", , , , , ,"Entity[34018] Report(B10000*[0100])","Entity[34018] Report(B10000*[0200])","Entity[34018] Report(B10000*[0300])","Entity[34018] Report(B10000*[0400])","Entity[34018] Report(B10000*[0500])","Entity[34018] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34018,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34018,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34018,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34018,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM."
"HOSPC","hospc_2013_DATA",34018,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[34018] Report(B100000)", , , , , ,"Entity[34018] Report(B100000[0100])","Entity[34018] Report(B100000[0200])","Entity[34018] Report(B100000[0300])", ,"Entity[34018] Report(B100000[0500])","Entity[34018] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(00100)", ,"19175"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(00200)", , ,"19175"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(00300)", , , ,"19175"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(00500)", ,"465","465","465", ,"680"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(00600)", ,"2551","2551","2551", ,"408","1149679"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(01000)", ,"14254","14254","14254", , ,"478707"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(01500)", , , , , , ,"271"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(01600)", ,"967","967","967", , ,"246543"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(02000)", ,"100","100","100", , ,"41213"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(02100)", ,"72","72","72", , ,"19985"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(02400)", ,"127","127","127", , ,"90838"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(03000)", , , , , , ,"61153"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(03100)", , , , , , ,"51957"
"HOSPC","hospc_2013_DATA",34018,"B100000","Line(03200)", , , , , , ,"7469"
