"Entity[34027] Report(D000000)", , , , , ,"Entity[34027] Report(D000000[0100])","Entity[34027] Report(D000000[0200])","Entity[34027] Report(D000000[0300])","Entity[34027] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00100)", , , , ,"2431549"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00200)", , , , ,"10412"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00300)", , , , ,"234"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00400)", ,"10073"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00500)", ,"2352348"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00600)", , ,"315"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00700)", , ,"73562"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00800)", ,"3911"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(00900)", ,"913336"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(01000)", , ,"237"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(01100)", , ,"55347"
"HOSPC","hospc_2013_DATA",34027,"D000000","Line(01200)", , , ,"24"
