"Entity[34103] Report(B000000)", , , , ,"Entity[34103] Report(B000000[0000])","Entity[34103] Report(B000000[0100])","Entity[34103] Report(B000000[0200])","Entity[34103] Report(B000000[0300])","Entity[34103] Report(B000000[0400])","Entity[34103] Report(B000000[0500])","Entity[34103] Report(B000000[0600])","Entity[34103] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(00100)","71656","71656"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(00200)","42459", ,"42459"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(00300)","5017", , ,"5017"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(00400)","14514", , , ,"14514"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(00500)","43677", , , , ,"43677"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(00600)","842947","71656","42459","5017", ,"43677","1005756"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(01000)","88379", , , , , ,"36354","124733"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(01500)","24000", , , , , ,"9872","33872"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(01600)","748180", , , ,"13718", ,"313397","1075295"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(01620)","267712", , , , , ,"110120","377832"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(02000)","97407", , , , , ,"40067","137474"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(02100)","109062", , , , , ,"44861","153923"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(02400)","199596", , , ,"796", ,"82429","282821"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(02420)","6700", , , , , ,"2756","9456"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(03000)","283548", , , , , ,"116634","400182"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(03100)","138380", , , , , ,"56921","195301"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(03200)","7564", , , , , ,"3111","10675"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(03400)","371", , , , , ,"153","524"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(03500)","61301", , , , , ,"25215","86516"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(03900)","44232", , , , , ,"18194","62426"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(05000)","2948", , , , , ,"1213","4161"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(05100)","148", , , , , ,"61","209"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(05200)","27139", , , , , ,"11163","38302"
"HOSPC","hospc_2013_DATA",34103,"B000000","Line(05300)","323906", , , , , ,"133235","457141"
"Entity[34103] Report(B10000*)", , , , , ,"Entity[34103] Report(B10000*[0100])","Entity[34103] Report(B10000*[0200])","Entity[34103] Report(B10000*[0300])","Entity[34103] Report(B10000*[0400])","Entity[34103] Report(B10000*[0500])","Entity[34103] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34103,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34103,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34103,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34103,"B10000*","Line(00400)", ,"SQUARE","DOLLAR","SQUARE","MILEAGE","HOURS OF","ACCUM."
"HOSPC","hospc_2013_DATA",34103,"B10000*","Line(00500)", ,"FEET","VALUE","FEET", ,"SERVICE","COSTS"
"Entity[34103] Report(B100000)", , , , , ,"Entity[34103] Report(B100000[0100])","Entity[34103] Report(B100000[0200])","Entity[34103] Report(B100000[0300])","Entity[34103] Report(B100000[0400])","Entity[34103] Report(B100000[0500])","Entity[34103] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00100)", ,"3154"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00200)", , ,"3154"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00300)", , , ,"3154"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00400)", , , , ,"40663"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00500)", , , , , ,"978"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(00600)", ,"3154","3154","3154", ,"978","2445087"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(01000)", , , , , , ,"88379"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(01500)", , , , , , ,"24000"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(01600)", , , , ,"38433", ,"761898"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(01620)", , , , , , ,"267712"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(02000)", , , , , , ,"97407"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(02100)", , , , , , ,"109062"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(02400)", , , , ,"2230", ,"200392"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(02420)", , , , , , ,"6700"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(03000)", , , , , , ,"283548"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(03100)", , , , , , ,"138380"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(03200)", , , , , , ,"7564"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(03400)", , , , , , ,"371"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(03500)", , , , , , ,"61301"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(03900)", , , , , , ,"44232"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(05000)", , , , , , ,"2948"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(05100)", , , , , , ,"148"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(05200)", , , , , , ,"27139"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(05300)", , , , , , ,"323906"
"HOSPC","hospc_2013_DATA",34103,"B100000","Line(10000)", ,"71656","42459","5017","14514","43677"
