"Entity[34104] Report(B000000)", , , , ,"Entity[34104] Report(B000000[0000])","Entity[34104] Report(B000000[0100])","Entity[34104] Report(B000000[0200])","Entity[34104] Report(B000000[0300])","Entity[34104] Report(B000000[0400])","Entity[34104] Report(B000000[0500])","Entity[34104] Report(B000000[0600])","Entity[34104] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(00100)","139268","139268"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(00200)","245124", ,"245124"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(00300)","44781", , ,"44781"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(00400)","78580", , , ,"78580"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(00500)","138715", , , , ,"138715"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(00600)","2689713","108638","191211","34932","6852","138715","3170061"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(01000)","602957", , , , , ,"234088","837045"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(01500)","273513", , , , , ,"106187","379700"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(01600)","2461321","10210","17971","3283","38793", ,"982838","3514416"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(01620)","149406", , , , , ,"58004","207410"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(02000)","404588","6126","10783","1970","7178", ,"167191","597836"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(02100)","250446","4084","7188","1313","2720", ,"103173","368924"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(02200)","2503", , , , , ,"972","3475"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(02400)","988723","10210","17971","3283","23037", ,"405014","1448238"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(03000)","711773", , , , , ,"276334","988107"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(03100)","769983", , , , , ,"298933","1068916"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(03200)","54402", , , , , ,"21121","75523"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(03400)","2370", , , , , ,"920","3290"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(03500)","230448", , , , , ,"89468","319916"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(03900)","57353", , , , , ,"22266","79619"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(05000)","22658", , , , , ,"8797","31455"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(05100)","697", , , , , ,"271","968"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(05200)","85894", , , , , ,"33347","119241"
"HOSPC","hospc_2013_DATA",34104,"B000000","Line(05300)","930208", , , , , ,"361137","1291345"
