"Entity[34014] Report(G000000)", , , , , ,"Entity[34014] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00100)", ,"62881"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00200)", ,"909809"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00400)", ,"206877"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00600)", ,"938"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00700)", ,"5525"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00800)", ,"51481"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(00900)", ,"66000"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(01000)", ,"11615"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(01100)", ,"1313250"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(01700)", ,"65655"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(01800)", ,"65659"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02100)", ,"85310"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02200)", ,"67443"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02300)", ,"266778"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02400)", ,"200602"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02700)", ,"84039"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02800)", ,"-65210"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(02900)", ,"5083"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(03200)", ,"-60127"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(03300)", ,"1337162"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(03400)", ,"453519"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(03500)", ,"76508"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(03600)", ,"32922"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(04000)", ,"302783"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(04100)", ,"-124106"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(04200)", ,"741626"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(04500)", ,"337070"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(04800)", ,"-1110"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(04900)", ,"335960"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(05000)", ,"1077586"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(05100)", ,"259576"
"HOSPC","hospc_2013_DATA",34014,"G000000","Line(05800)", ,"259576"
"Entity[34014] Report(G100000)", , , , ,"Entity[34014] Report(G100000[0000])","Entity[34014] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(00100)", ,"209198"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(00200)", ,"-131519"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(00300)", ,"77679"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(00400)","COMMON STOCK","246000"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(01000)", ,"246000"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(01100)", ,"323679"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(01300)","UNREALIZED GAIN / LOSS","64102"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(01400)", ,"1"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(01500)","ROUNDING DIFFERENCE"
"HOSPC","hospc_2013_DATA",34014,"G100000","Line(01800)", ,"64103"
"Entity[34014] Report(G200001)", , , , , ,"Entity[34014] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34014,"G200001","Line(00300)", ,"3478770"
"Entity[34014] Report(G200002)", , , , ,"Entity[34014] Report(G200002[0000])","Entity[34014] Report(G200002[0100])","Entity[34014] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34014,"G200002","Line(00100)", , ,"3664441"
"HOSPC","hospc_2013_DATA",34014,"G200002","Line(01000)","INTEREST INCOME","53130"
"HOSPC","hospc_2013_DATA",34014,"G200002","Line(01100)","OTHER INCOME","1022"
"HOSPC","hospc_2013_DATA",34014,"G200002","Line(01400)", , ,"54152"
"HOSPC","hospc_2013_DATA",34014,"G200002","Line(01500)", , ,"3610289"
