"Entity[33973] Report(D000000)", , , , , ,"Entity[33973] Report(D000000[0100])","Entity[33973] Report(D000000[0200])","Entity[33973] Report(D000000[0300])","Entity[33973] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00100)", , , , ,"3584793"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00200)", , , , ,"23792"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00300)", , , , ,"151"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00400)", ,"20756"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00500)", ,"3127307"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00600)", , ,"1302"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00700)", , ,"196172"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00800)", ,"7919"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(00900)", ,"1193156"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(01000)", , ,"117"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(01100)", , ,"17628"
"HOSPC","hospc_2013_DATA",33973,"D000000","Line(01200)", , , ,"1734"
