"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36414","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36414] Report(S000000[0100])","Entity[36414] Report(S000000[0200])","Entity[36414] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S000000","Line(00100)", ,"1","06/03/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36414","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36414] Report(S100000[0100])","Entity[36414] Report(S100000[0200])","Entity[36414] Report(S100000[0300])","Entity[36414] Report(S100000[0400])","Entity[36414] Report(S100000[0500])","Entity[36414] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00100)", ,"A STEP FORWARD HOSPICE","5284 S. COMMERCE DR.  SUITE C-124","MURRAY","UT","84107", , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00200)", ,"SALT LAKE", , , , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00300)", ,"03/23/2011", , , , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00400)", ,"03/23/2011", , , , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00600)", ,"461591", , , , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00700)", ,"5", , , , , , , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00800)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(00900)", ,"5317","241","1049", ,"166","5724", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01000)", ,"21", ,"6", , ,"21", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01100)", ,"5", ,"4", , ,"5", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01200)", ,"5344","241","1059", ,"166","5751", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01300)", ,"76","1","20", ,"1","78", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01400)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01500)", ,"70","241","53", ,"166","74", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01600)", ,"76","1","10", ,"1","78", , , , , , , , , 
"hospc_2013_DATA",36414,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
