"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36263","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36263] Report(S000000[0100])","Entity[36263] Report(S000000[0200])","Entity[36263] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S000000","Line(00100)", ,"1","05/30/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36263","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36263] Report(S100000[0100])","Entity[36263] Report(S100000[0200])","Entity[36263] Report(S100000[0300])","Entity[36263] Report(S100000[0400])","Entity[36263] Report(S100000[0500])","Entity[36263] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00100)", ,"HEARTWOOD HOSPICE","6671 S REDWOOD ROAD STE 101","WEST JORDAN","UT","84084", , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00200)", ,"SALT LAKE", , , , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00300)", ,"11/30/2004", , , , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00400)", ,"11/30/2004","12/07/2004", , , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00600)", ,"461542", , , , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00800)", ,"20", , , , ,"20", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(00900)", ,"13377", , , ,"15","13392", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01000)", ,"85", , , , ,"85", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01100)", ,"10", , , , ,"10", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01200)", ,"13492", , , ,"15","13507", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01300)", ,"90", , , ,"4","94", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01400)", ,"215", , , , ,"215", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01500)", ,"150", , , ,"4","144", , , , , , , , , 
"hospc_2013_DATA",36263,"S100000","Line(01600)", ,"90", , , ,"3","93", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
