"Entity[33934] Report(D000000)", , , , , ,"Entity[33934] Report(D000000[0100])","Entity[33934] Report(D000000[0200])","Entity[33934] Report(D000000[0300])","Entity[33934] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00100)", , , , ,"35914576"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00200)", , , , ,"197213"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00300)", , , , ,"182"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00400)", ,"186975"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00500)", ,"34050017"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00600)", , ,"4856"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00700)", , ,"884326"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00800)", ,"29827"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(00900)", ,"5431795"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(01000)", , ,"962"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(01100)", , ,"175190"
"HOSPC","hospc_2013_DATA",33934,"D000000","Line(01200)", , , ,"5382"
