"Entity[33934] Report(B000000)", , , , ,"Entity[33934] Report(B000000[0000])","Entity[33934] Report(B000000[0100])", , , ,"Entity[33934] Report(B000000[0500])","Entity[33934] Report(B000000[0600])","Entity[33934] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(00100)","1864834","1864834"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(00500)","198632", , , , ,"198632"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(00600)","5479264", , , , ,"30470","5509734"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(01000)","2317911","1864834", , , ,"23260","762179","4968184"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(01500)","1570543", , , , ,"8734","286184","1865461"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(01600)","11985740", , , , ,"66667","2184051","14236458"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(01620)","3243081", , , , ,"18035","590953","3852069"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(01700)","6090", , , , ,"34","1110","7234"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(02000)","619180", , , , ,"3443","112827","735450"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(02100)","760755", , , , ,"4231","138625","903611"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(02200)","49251", , , , ,"274","8975","58500"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(02400)","3308477", , , , ,"18398","602870","3929745"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(02420)","109479", , , , ,"609","19949","130037"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(03000)","1965240", , , , ,"10929","358106","2334275"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(03100)","1482036", , , , ,"8242","270056","1760334"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(03200)","256053", , , , ,"1424","46658","304135"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(03300)","14587", , , , ,"81","2658","17326"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(03400)","36065", , , , ,"201","6572","42838"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(03500)","627259", , , , ,"3488","114299","745046"
"HOSPC","hospc_2013_DATA",33934,"B000000","Line(05000)","20099", , , , ,"112","3662","23873"
"Entity[33934] Report(B10000*)", , , , , ,"Entity[33934] Report(B10000*[0100])","Entity[33934] Report(B10000*[0200])","Entity[33934] Report(B10000*[0300])","Entity[33934] Report(B10000*[0400])","Entity[33934] Report(B10000*[0500])","Entity[33934] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33934,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33934,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33934,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33934,"B10000*","Line(00400)", ,"NO","NO","NO","NO","ACCUM.","ACCUM."
"HOSPC","hospc_2013_DATA",33934,"B10000*","Line(00500)", ,"STATISTICS","STATISTICS","STATISTICS","STATISTICS","COSTS","COSTS"
"Entity[33934] Report(B100000)", , , , , ,"Entity[33934] Report(B100000[0100])","Entity[33934] Report(B100000[0200])","Entity[33934] Report(B100000[0300])", ,"Entity[33934] Report(B100000[0500])","Entity[33934] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(00000)", , , , , ,"X","X"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(00100)", ,"24228"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(00200)", , ,"24228"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(00300)", , , ,"24228"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(00500)", , , , , ,"35715944"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(00600)", , , , , ,"5479264","30404842"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(01000)", ,"24228","24228","24228", ,"4182745","4206005"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(01500)", , , , , ,"1570543","1579277"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(01600)", , , , , ,"11985740","12052407"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(01620)", , , , , ,"3243081","3261116"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(01700)", , , , , ,"6090","6124"
"HOSPC","hospc_2013_DATA",33934,"B100000","Line(02000)", , , , , ,"619180","622623"
