"Entity[33968] Report(D000000)", , , , , ,"Entity[33968] Report(D000000[0100])","Entity[33968] Report(D000000[0200])","Entity[33968] Report(D000000[0300])","Entity[33968] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00100)", , , , ,"1974549"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00200)", , , , ,"18226"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00300)", , , , ,"108"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00400)", ,"16425"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00500)", ,"1779485"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00600)", , ,"702"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00700)", , ,"76055"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00800)", ,"5587"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(00900)", ,"605296"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(01000)", , ,"294"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(01100)", , ,"31852"
"HOSPC","hospc_2013_DATA",33968,"D000000","Line(01200)", , , ,"1099"
