"Entity[34002] Report(D000000)", , , , , ,"Entity[34002] Report(D000000[0100])","Entity[34002] Report(D000000[0200])","Entity[34002] Report(D000000[0300])","Entity[34002] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00100)", , , , ,"13341494"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00200)", , , , ,"64165"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00300)", , , , ,"208"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00400)", ,"54600"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00500)", ,"11352432"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00600)", , ,"4476"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00700)", , ,"930650"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00800)", ,"7971"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(00900)", ,"1657330"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(01000)", , ,"707"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(01100)", , ,"146999"
"HOSPC","hospc_2013_DATA",34002,"D000000","Line(01200)", , , ,"5089"
