"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35051","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35051] Report(G000000[0100])","Entity[35051] Report(G000000[0200])","Entity[35051] Report(G000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(00100)", ,"531397", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(00400)", ,"3160635", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(00500)", ,"52258", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(00800)", ,"122946", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(00900)", ,"15370", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01100)", ,"3882606", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01200)", ,"593641", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01300)", ,"2951781", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01400)", ,"1959015", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01500)", ,"13332158", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01600)", ,"7191124", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01700)", ,"19702", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01800)", ,"19702", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(01900)", ,"3265451", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(02000)", ,"2474225", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(02300)", ,"770540", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(02400)", ,"614082", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(02600)", ,"2898", , , , , , , , , , , , , , 
"hospc_2013_DATA",35051,"G000000","Line(02700)", ,"8678023", , , , , , , , , , , , , , 
