"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35002","D000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","", , 
"-------------","-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , 
"-------------","-------------","-------------", ,"","","-1","-2","-3","-4", , 
 , , , , , , , , , , , 
"Entity[35002] Report(D000000)", , , , , ,"Entity[35002] Report(D000000[0100])","Entity[35002] Report(D000000[0200])","Entity[35002] Report(D000000[0300])","Entity[35002] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00100)", , , , ,"1367291"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00200)", , , , ,"9847"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00300)", , , , ,"139"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00400)", ,"9498"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00500)", ,"1318797"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00600)", , ,"217"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00700)", , ,"30130"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00800)", ,"4790"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(00900)", ,"665092"
"HOSPC","hospc_2013_DATA",35002,"D000000","Line(01200)", , , ,"132"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
