"Entity[34030] Report(D000000)", , , , , ,"Entity[34030] Report(D000000[0100])","Entity[34030] Report(D000000[0200])","Entity[34030] Report(D000000[0300])","Entity[34030] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00100)", , , , ,"5317944"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00200)", , , , ,"42299"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00300)", , , , ,"126"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00400)", ,"39613"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00500)", ,"4980146"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00600)", , ,"913"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00700)", , ,"114782"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00800)", ,"13210"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(00900)", ,"1660761"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(01000)", , ,"20"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(01100)", , ,"2514"
"HOSPC","hospc_2013_DATA",34030,"D000000","Line(01200)", , , ,"1773"
