"Entity[34015] Report(B000000)", , , , ,"Entity[34015] Report(B000000[0000])","Entity[34015] Report(B000000[0100])", ,"Entity[34015] Report(B000000[0300])", , ,"Entity[34015] Report(B000000[0600])","Entity[34015] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(00100)","8220","8220"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(00300)","1920", , ,"1920"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(00600)","166855", , , , , ,"166855"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(01600)","124837","8220", ,"1920", , ,"135269","270246"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(01700)","268", , , , , ,"269","537"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(01800)","50", , , , , ,"50","100"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(02000)","2187", , , , , ,"2192","4379"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(02100)","2618", , , , , ,"2624","5242"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(02400)","5279", , , , , ,"5290","10569"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(03000)","8788", , , , , ,"8807","17595"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(03100)","9126", , , , , ,"9146","18272"
"HOSPC","hospc_2013_DATA",34015,"B000000","Line(03500)","3201", , , , , ,"3208","6409"
"Entity[34015] Report(B10000*)", , , , , ,"Entity[34015] Report(B10000*[0100])","Entity[34015] Report(B10000*[0200])","Entity[34015] Report(B10000*[0300])","Entity[34015] Report(B10000*[0400])","Entity[34015] Report(B10000*[0500])","Entity[34015] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",34015,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",34015,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",34015,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",34015,"B10000*","Line(00400)", ,"SQUARE","NO","SQUARE","NO","NO","ACCUM."
"HOSPC","hospc_2013_DATA",34015,"B10000*","Line(00500)", ,"FOOTAGE","STATISTICS","FOOTAGE","STATISTICS","STATISTICS","COSTS"
"Entity[34015] Report(B100000)", , , , , ,"Entity[34015] Report(B100000[0100])", ,"Entity[34015] Report(B100000[0300])", , ,"Entity[34015] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(00100)", ,"1125"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(00300)", , , ,"1125"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(00600)", , , , , , ,"166494"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(01600)", ,"1125", ,"1125", , ,"134977"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(01700)", , , , , , ,"268"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(01800)", , , , , , ,"50"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(02000)", , , , , , ,"2187"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(02100)", , , , , , ,"2618"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(02400)", , , , , , ,"5279"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(03000)", , , , , , ,"8788"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(03100)", , , , , , ,"9126"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(03500)", , , , , , ,"3201"
"HOSPC","hospc_2013_DATA",34015,"B100000","Line(10000)", ,"8220", ,"1920"
