"Entity[33951] Report(D000000)", , , , , ,"Entity[33951] Report(D000000[0100])","Entity[33951] Report(D000000[0200])","Entity[33951] Report(D000000[0300])","Entity[33951] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00100)", , , , ,"1689945"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00200)", , , , ,"8123"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00300)", , , , ,"208"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00400)", ,"7682"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00500)", ,"1598163"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00600)", , ,"41"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00700)", , ,"8530"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00800)", ,"42"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(00900)", ,"8738"
"HOSPC","hospc_2013_DATA",33951,"D000000","Line(01200)", , , ,"400"
